comment,likes,time,author,clean_text,panjang_teks,jumlah_kata,sentimen,skor_sentimen,clean_topic,emotion,skor_emotion
La anggaran pendidikan naik terus tp rata2 iqnya malah 78,1,2 months ago,@FahriYain,la anggaran pendidikan naik terus tapi rata2 iqnya malah 78,59,10,neutral,0.6974825859069824,la anggar didik naik terus rata2 iqnya malah 78,anger,0.7326442003250122
"MBG, KMP, Program pemerintah paling idiot sepanjang masa",0,2 months ago,@zaenalzed,"mbg, kmp, program pemerintah paling idiot sepanjang masa",56,8,negative,0.9866310954093933,mbg kmp program perintah paling idiot panjang masa,anger,0.4666338264942169
jelas sekali mbg ini amat sangat bermanfaat bagi masyarakat sekitar karna umkm disana terbantu,0,2 months ago,@alfahito-m3y,jelas sekali mbg ini amat sangat bermanfaat bagi masyarakat sekitar karna usaha mikro kecil menengah disana terbantu,116,17,positive,0.9950621724128723,jelas sekali mbg sangat manfaat masyarakat karna usaha mikro kecil tengah sana bantu,happy,0.9290616512298584
Kita mempunyai presiden yang sebenarnya punya power besar tapi idealis.,0,2 months ago,@an_t_abrahamic,kita mempunyai presiden yang sebenarnya punya power besar tapi idealis.,71,10,negative,0.9975472092628479,punya presiden benar punya power besar idealis,anger,0.5760888457298279
"Setelah kisruh Woosh yg pakai hutang, sekarang ada yg lbh membagongkan lg ytu MBG yg habisin triliunan perhari. Tinggal ngitung kawan.",0,2 months ago,@LadaHitam-c8b,"setelah kisruh woosh yang pakai hutang, sekarang ada yang lebih membagongkan lagi ytu mbg yang habisin triliunan perhari. tinggal ngitung kawan.",144,21,negative,0.9936833381652832,kisruh woosh pakai hutang sekarang lebih bagong ytu mbg habisin triliun hari tinggal ngitung kawan,anger,0.8049393892288208
Menarik untuk dilihat efek dominonya sampai 5 tahun kedepan...,1,2 months ago,@BagusSaepudin,menarik untuk dilihat efek dominonya sampai 5 tahun kedepan...,62,9,positive,0.6427120566368103,tarik lihat efek domino 5 tahun depan,happy,0.6390563249588013
"MBG udah cuann dari selisih harga 10ribu dibelanjaain cuma 6ribu 7ribuan,kurang puas lagi mereka motong 5ribu dari 15ribu/siswa, kurang puas masih juga  Setiap dapur Embege disubsidi insentif 6juta perhari.
.
👉gak masuk akal biaya modal bikin dapur Embege 2milyar sampe 4milyar nah uang segitu kalau di Depositokan paling banyak dapet 120juta sampe 240juta setahun 
.
bandingkan dengan pemerintah kasih insentif 6juta perhari kalau 300hari operasional dalam setahun udah 1,8milyar
.
 negara disuruh nyewa dapur mereka itu  harga sewanya 1,8milyar/tahun.  ..LOGIKA DIMANA? 
.
please ngakalin duit APBN jangan terlalu PUULGAR😃😀",0,2 months ago,@wid6500,"mbg sudah cuann dari selisih harga 10ribu dibelanjaain cuma 6ribu 7ribuan,kurang puas lagi mereka motong 5ribu dari 15ribu siswa, kurang puas masih juga setiap dapur embege disubsidi insentif 6juta perhari. . tidak masuk akal biaya modal bikin dapur embege 2milyar sampe 4milyar nah uang segitu kalau di depositokan paling banyak dapet 120juta sampe 240juta setahun . bandingkan dengan pemerintah kasih insentif 6juta perhari kalau 300hari operasional dalam setahun sudah 1,8milyar . negara disuruh nyewa dapur mereka itu harga sewanya 1,8milyar tahun. ..logika dimana . please ngakalin duit anggaran pendapatan belanja negara jangan terlalu puulgar",649,94,negative,0.9936447143554688,mbg cuann selisih harga 10ribu dibelanjaain cuma 6ribu 7ribuan kurang puas motong 5ribu 15ribu siswa kurang puas dapur embege subsidi insentif 6juta hari  masuk akal biaya modal bikin dapur embege 2milyar sampe 4milyar nah uang segitu deposito paling banyak dapet 120juta sampe 240juta tahun  banding perintah kasih insentif 6juta hari 300hari operasional tahun 1 8milyar  negara suruh nyewa dapur harga sewa 1 8milyar tahun logika  please ngakalin duit anggar dapat belanja negara jangan terlalu puulgar,anger,0.8641765713691711
Ngakalin duit APBN dapet insentif 6juta perhari padahal udah ngambil cuann dari selisih harga makanan dan cuann dari motong anggaran 5ribu dari seharusnya 15ribu/siswa/hari jadi 10ribu/siswa/hari.,0,2 months ago,@wid6500,ngakalin duit anggaran pendapatan belanja negara dapet insentif 6juta perhari padahal sudah ngambil cuann dari selisih harga makanan dan cuann dari motong anggaran 5ribu dari seharusnya 15ribu siswa hari jadi 10ribu siswa hari.,227,33,negative,0.9803298711776733,ngakalin duit anggar dapat belanja negara dapet insentif 6juta hari padahal ngambil cuann selisih harga makan cuann motong anggar 5ribu 15ribu siswa hari 10ribu siswa hari,anger,0.8260836005210876
sudah paling bener itu program BLT semua senang ngak ada yg ribut.,0,2 months ago,@dewamandala,sudah paling bener itu program blt semua senang ngak ada yang ribut.,68,12,positive,0.9536980390548706,paling bener program blt semua senang ngak ribut,happy,0.6405243277549744
Makin kesel min abis liat video konten MBG yang joget2 6 juta itu,0,2 months ago,@timothystevano2994,makin kesel min abis liat video konten mbg yang joget2 6 juta itu,65,13,negative,0.9976856708526611,makin kesel min abis liat video konten mbg joget2 6 juta,anger,0.5335370898246765
Faktor kenapa Bowo membuat mbg adalah ingin membubarkan negara Indonesia di tahun 2030,1,2 months ago,@DwikE245,faktor kenapa bowo membuat mbg adalah ingin membubarkan negara indonesia di tahun 2030,86,13,negative,0.9472004771232605,faktor bowo buat mbg bubar negara indonesia tahun 2030,sadness,0.43765944242477417
Agak Geli kalau di Bilang GRATIS,0,2 months ago,@KebunAzief,agak geli kalau di bilang gratis,32,6,negative,0.9009201526641846,geli bilang gratis,fear,0.44136035442352295
Akan lbh bgs jk uang itu utk lunasin hutang shg APBN jd lbh sehat..,0,2 months ago,@andis1708,akan lebih bagus jika uang itu untuk lunasin hutang shg anggaran pendapatan belanja negara jadi lebih sehat..,109,17,positive,0.953302800655365,lebih bagus uang lunasin hutang shg anggar dapat belanja negara lebih sehat,happy,0.7029763460159302
Awas min dserang relawan MBG 😂 YG bagajih,1,2 months ago,@labu7978,awas min dserang relawan mbg yang bagajih,41,7,negative,0.9012126326560974,awas min dserang rawan mbg bagajih,anger,0.4860887825489044
"gmn rakyat bisa makmur klu uangnya di hambur2 kan ,berapa triliun uang keluar setiap hari buat MBG,setiap masukan langsung di ACC mau jadi apa. Negara ini",0,2 months ago,@taktiktok3886,"gimana rakyat bisa makmur kalau uangnya di hambur2 kan ,berapa triliun uang keluar setiap hari untuk mbg,setiap masukan langsung di acc mau jadi apa. negara ini",160,26,negative,0.9954084753990173,gimana rakyat makmur uang hambur2 berapa triliun uang keluar hari mbg tiap masuk langsung acc mau apa negara,anger,0.8032785058021545
"Kita realistis aja programnya bagus banget, tapi kalau korupsi belum diberantas program apapun akan jadi sampah Ujung-ujungnya. Mending perbaiki kurikulum pendidikan yang amburadul dulu, berantas korupsi barudeh jalanin program ginian. Walaupun ga mungkin terjadi kayaknya ya 🗿",0,2 months ago,@LordPutuu,"kita realistis aja programnya bagus banget, tapi kalau korupsi belum diberantas program apapun akan jadi sampah ujung ujungnya. mending perbaiki kurikulum pendidikan yang amburadul dulu, berantas korupsi barudeh jalanin program ginian. walaupun tidak mungkin terjadi kayaknya ya",278,37,negative,0.9943938255310059,realistis program bagus banget korupsi berantas program apa sampah ujung ujung mending baik kurikulum didik amburadul dulu berantas korupsi barudeh jalanin program ginian walaupun mungkin jadi kayak,anger,0.7859978079795837
"entah kenapa aku pikir program ini ada maksud lain seperti ngunci suara untuk priode selanjutnya, dia bakal jadiin ini sebagai  program unggulan nya dia lagi dan orang2 yang kerja di mbg otomatis akan milih dia lagi kalo misal g milih ya kerjaan nya ilang",0,2 months ago,@suhailramadhan6737,"entah kenapa saya pikir program ini ada maksud lain seperti ngunci suara untuk priode selanjutnya, dia bakal jadiin ini sebagai program unggulan nya dia lagi dan orang2 yang kerja di mbg otomatis akan milih dia lagi kalau misal g milih ya kerjaan nya ilang",256,44,negative,0.9538177847862244,entah pikir program maksud ngunci suara priode lanjut bakal jadiin program unggul orang2 kerja mbg otomatis milih misal g milih kerja ilang,anger,0.3847864866256714
Makan bergizi gratis tapi menu nya kekurangan gizi 😂😂,0,2 months ago,@BramaKumbara-s9b,makan bergizi gratis tapi menu nya kekurangan gizi,50,8,negative,0.907342791557312,makan gizi gratis menu kurang gizi,sadness,0.6329241394996643
"MBG Fix bebani APBN,sudah bnyak yang mngalami keracunan dah puluhan ribu,Anggaran MBG jga kga masuk akal pertahunnya. Dichina aja cuma 80 T pertahun. Program kontroversi tanpa adanya Evaluasi penuh👎🏻👎🏻 program yang diagung²kan wowo nyatanya gagal total😆😆😂😂🤣🤣 sok²an sih jiplak program negara maju.🔥🔥",0,2 months ago,@ArdiAjjagen,"mbg fix bebani apbn,sudah bnyak yang mngalami keracunan dah puluhan ribu,anggaran mbg jga kga masuk akal pertahunnya. dichina aja cuma 80 triliun pertahun. program kontroversi tanpa adanya evaluasi penuh program yang diagung kan wowo nyatanya gagal total sok an sih jiplak program negara maju.",293,44,negative,0.9972809553146362,mbg fix beban apbn sudah bnyak mngalami racun dah puluh ribu anggar mbg jga kga masuk akal tahun dichina cuma 80 triliun tahun program kontroversi ada evaluasi penuh program agung wowo nyata gagal total sok an jiplak program negara maju,anger,0.8193342089653015
"Akun fake ,join 2 jam yang lalu",0,2 months ago,@giyosugihmulya5378,"akun fake ,join 2 jam yang lalu",31,7,negative,0.991463840007782,akun fake join 2 jam lalu,anger,0.7268415689468384
"Program nya bagus menurut saya, tapi dari sisi manajemen pengelolaan masih banyak masalah. Kalau liat di filem² sama info² di luar negeri, mereka bikin dapur nya di sekolah bukan di ruko² kosong dan gak perlu di antara jemput pake mobil pickup yg mondar mandir itu.

Kalau manajemen nya di perbaiki, dikaji ulang dan Diatur sedemikian rupa, Akan lebih efisien lagi dan gak akan sebesar itu biayanya.


MUNGKIN YA",1,2 months ago,@andraem6574,"program nya bagus menurut saya, tapi dari sisi manajemen pengelolaan masih banyak masalah. kalau liat di filem sama info di luar negeri, mereka bikin dapur nya di sekolah bukan di ruko kosong dan tidak perlu di antara jemput pake mobil pickup yang mondar mandir itu. kalau manajemen nya di perbaiki, dikaji ulang dan diatur sedemikian rupa, akan lebih efisien lagi dan tidak akan sebesar itu biayanya. mungkin ya",412,68,positive,0.7499181032180786,program bagus saya sisi manajemen kelola banyak masalah liat filem sama info luar negeri bikin dapur sekolah bukan ruko kosong perlu jemput pake mobil pickup mondar mandir itu manajemen baik kaji ulang atur demikian rupa lebih efisien besar biaya mungkin,anger,0.5178365111351013
"Semoga saja ini murni mengkritik, bukan karena duit dari George Soros udah cair",0,2 months ago,@betatester8071,"semoga saja ini murni mengkritik, bukan karena duit dari george soros sudah cair",80,13,negative,0.8118940591812134,moga murni kritik bukan duit george soros cair,sadness,0.40667566657066345
Solusi ekonomi untuk sekelompok orang tapi beban bagi APBN karena yang diuntungkan hanya orang orang tertentu,0,2 months ago,@luhurbudi8087,solusi ekonomi untuk sekelompok orang tapi beban bagi anggaran pendapatan belanja negara karena yang diuntungkan hanya orang orang tertentu,139,19,negative,0.6214345097541809,solusi ekonomi kelompok orang beban anggar dapat belanja negara untung orang orang tentu,anger,0.49952414631843567
Sudahlah.   Indonesia. Terus tekor.  Dan BANGKRUT.  2027.    MBego,0,2 months ago,@DennyWardan,sudahlah. indonesia. terus tekor. dan bangkrut. 2027. mbego,59,8,negative,0.9989191293716431,sudah indonesia terus tekor bangkrut 2027 mbego,anger,0.810939371585846
MBG adl solusi bagi donatur biaya pemilu si omon2 biar pd balik modal...plus korupsi terpimpin biar ga pd berisik. Peduli setan dgn penurunan stunting n perbaikan gizi rakyat,0,2 months ago,@dka0087,mbg adl solusi bagi donatur biaya pemilu si omon2 biar pada balik modal...plus korupsi terpimpin biar tidak pada berisik. peduli setan dengan penurunan stunting n perbaikan gizi rakyat,184,28,negative,0.9716556072235107,mbg adl solusi donatur biaya milu si omon2 biar balik modal plus korupsi pimpin biar berisik peduli setan turun stunting n baik gizi rakyat,anger,0.8344248533248901
"lu tau gak min, dulu janji prabowo dapatin uang buat MBG ini dari hilirirasi. kita gak bakal ekspor bahan mentah lagi. tapi bakal bikin barang mentah jadi barang jadi. dari situ keuntungannya bakal dipakai buat MBG. nyatanya apa? cuma janji manis pas kampanye. uang MBG dari APBN yang bahkan nyunat dana pendidikan dan kesehatan. 

dan si prabowo dengan bangga-nya bilang dan nantangin rakyat kalau mau buktikan nanti pas pemilu 2029. Gue yakin 2029 dia ngecalon juga gak bakal ada yang coblos dia lagi. kalau bisa sampai menang lagi, udah sinting sih ini rakyat.",0,2 months ago,@ZidanMae-san,"kamu tau tidak min, dulu janji prabowo dapatin uang untuk mbg ini dari hilirirasi. kita tidak bakal ekspor bahan mentah lagi. tapi bakal bikin barang mentah jadi barang jadi. dari situ keuntungannya bakal dipakai untuk mbg. nyatanya apa cuma janji manis pas kampanye. uang mbg dari anggaran pendapatan belanja negara yang bahkan nyunat dana pendidikan dan kesehatan. dan si prabowo dengan bangga nya bilang dan nantangin rakyat kalau mau buktikan nanti pas pemilu 2029. saya yakin 2029 dia ngecalon juga tidak bakal ada yang coblos dia lagi. kalau bisa sampai menang lagi, sudah sinting sih ini rakyat.",602,97,negative,0.9892271757125854,kamu tau min dulu janji prabowo dapatin uang mbg hilirirasi bakal ekspor bahan mentah lagi bakal bikin barang mentah barang jadi situ untung bakal pakai mbg nyata apa cuma janji manis pas kampanye uang mbg anggar dapat belanja negara bahkan nyunat dana didik sehat si prabowo bangga bilang nantangin rakyat mau bukti pas milu 2029 yakin 2029 ngecalon bakal coblos lagi menang lagi sinting rakyat,anger,0.9119415283203125
PROGRAM HASILNYA CUMA JADI TAIK,2,2 months ago,@SRIMULYONO69,program hasilnya cuma jadi taik,31,5,negative,0.9979894161224365,program hasil cuma taik,anger,0.35467779636383057
"Secara ekonomi & budaya...
..MBG itu tak jauh beda dengan pandangan kontroversial aktifitas mudik lebaran....

Bedanya, ekosistem perputaran ekonomi  mudik tercipta secara alami...
...tapi MBG ini dikonsep terlebih dulu

Keduanya jadi baik & tertata karena selalu dievaluasi & disempurnakan

Musuh kita bersama bukan programnya, tapi prilaku2 negatif yg menyertai program/even tersebut
Kontrol pemerintah, masukan warga masyarakat maupun akademisi tetap dibutuhkan agar makin dekat dengan sasaran...
Kelemahan kita itu ""mudah menyalak"" & kurangnya konsistensi menyempurnakan program secara jangka panjang, hanya karena tidak sejalan & sepemahaman
...karena sentimen kolusi & nipotisme yg masih mengakar sebagai parasit pada kearifan lokal kita",0,2 months ago,@winarnocahyo1411,"secara ekonomi budaya... ..mbg itu tidak jauh beda dengan pandangan kontroversial aktivitas mudik lebaran.... bedanya, ekosistem perputaran ekonomi mudik tercipta secara alami... ...tapi mbg ini dikonsep terlebih dulu keduanya jadi baik tertata karena selalu dievaluasi disempurnakan musuh kita bersama bukan programnya, tapi prilaku2 negatif yang menyertai program even tersebut kontrol pemerintah, masukan warga masyarakat maupun akademisi tetap dibutuhkan agar makin dekat dengan sasaran... kelemahan kita itu mudah menyalak kurangnya konsistensi menyempurnakan program secara jangka panjang, hanya karena tidak sejalan sepemahaman ...karena sentimen kolusi nipotisme yang masih mengakar sebagai parasit pada kearifan lokal kita",731,93,positive,0.938321053981781,ekonomi budaya mbg jauh beda pandang kontroversial aktivitas mudik lebaran beda ekosistem putar ekonomi mudik cipta alami tapi mbg konsep lebih dulu dua baik tata selalu evaluasi sempurna musuh sama bukan program prilaku2 negatif serta program even sebut kontrol perintah masuk warga masyarakat maupun akademisi tetap butuh makin dekat sasar lemah mudah salak kurang konsistensi sempurna program jangka panjang jalan paham karena sentimen kolusi nipotisme akar parasit arif lokal,sadness,0.43631723523139954
"MBG itu beban APBN, tidak transparan dan anti kritik. Sengaja dibuat cepet agar pak Prabowo masih terpilih tahun depan. MBG hanya nguntungin mereka yang berhubungan dengan politik.",0,2 months ago,@rijonax,"mbg itu beban apbn, tidak transparan dan anti kritik. sengaja dibuat cepet agar bapak prabowo masih terpilih tahun depan. mbg hanya nguntungin mereka yang berhubungan dengan politik.",182,27,negative,0.9981698989868164,mbg beban apbn transparan anti kritik sengaja buat cepet bapak prabowo pilih tahun depan mbg nguntungin hubung politik,anger,0.836654782295227
Apakah ngomu dapet duit dari soros?,0,2 months ago,@adscft7597,apakah ngomu dapet duit dari soros,34,6,neutral,0.7463933229446411,ngomu dapet duit soros,happy,0.3940340280532837
MBG sengaja dibuat laju biar prabowo dipilih lagi tahun depan 😂😂,0,2 months ago,@rijonax,mbg sengaja dibuat laju biar prabowo dipilih lagi tahun depan,61,10,neutral,0.845696747303009,mbg sengaja buat laju biar prabowo pilih tahun depan,happy,0.43629738688468933
"Maunya ikut2an luar negeri, Woooooiiiii luar negeri itu PENDIDIKAN DASARNYA DULU YG GRATIS BARU MAKAN GRATIS ITU PUN YG MENGELOLA MASING2 SEKOLAH 😂",0,2 months ago,@dolynugroho,"maunya ikut2an luar negeri, wooii luar negeri itu pendidikan dasarnya dulu yang gratis baru makan gratis itu pun yang mengelola masing2 sekolah",143,22,negative,0.9410824775695801,mau ikut2an luar negeri wooii luar negeri didik dasar dulu gratis baru makan gratis kelola masing2 sekolah,anger,0.6980497241020203
program kosumtif kok diklaim program INEVTASI...... sudah jelas habis di konsumsi....kas negara malah tekor,0,2 months ago,@jackone3389,program kosumtif kok diklaim program inevtasi...... sudah jelas habis di konsumsi....kas negara malah tekor,107,14,negative,0.9987232089042664,program kosumtif kok klaim program inevtasi jelas habis konsumsi kas negara malah tekor,anger,0.9429619312286377
Kita fokus mbg padahal ada agenda besar yang sedang menyerang Indonesia,0,2 months ago,@Fthree_,kita fokus mbg padahal ada agenda besar yang sedang menyerang indonesia,71,11,negative,0.9977018237113953,fokus mbg padahal agenda besar sedang serang indonesia,sadness,0.6415507197380066
Ini era penculik dan penipu ok wo,1,2 months ago,@wirosableng8759,ini era penculik dan penipu ok wo,33,7,negative,0.9889392256736755,era culik tipu wo,anger,0.7345579266548157
Makan anjing gratis terlebih dahulu buat DPR BUMN pejabat dan aparat terlebih dahulu,1,2 months ago,@wirosableng8759,makan anjing gratis terlebih dahulu untuk dewan perwakilan rakyat bumn pejabat dan aparat terlebih dahulu,105,15,neutral,0.9918168187141418,makan anjing gratis lebih dewan wakil rakyat bumn jabat aparat lebih,happy,0.4603370428085327
"Suara mimin Ngomu bikin adem banget, cocok jadi pengisi suara",0,2 months ago,@Maiene,"suara mimin ngomu bikin adem banget, cocok jadi pengisi suara",61,10,positive,0.9913120865821838,suara mimin ngomu bikin adem banget cocok isi suara,happy,0.8368849754333496
"KEPALA MBG WAJAHNYA MIRIP BENJAMIN NETANYAHU, CARA NGOMONGNYA JUGA MIRIP BANGSATNYA😅",0,2 months ago,@balenasu,"kepala mbg wajahnya mirip benjamin netanyahu, cara ngomongnya juga mirip bangsatnya",83,11,negative,0.9677350521087646,kepala mbg wajah mirip benjamin netanyahu cara ngomongnya mirip bangsat,happy,0.45590612292289734
"Program buat ngamanin 2 periode, bergizi kaga, gratis kaga.",0,2 months ago,@OvermindXBT,"program untuk ngamanin 2 periode, bergizi kaga, gratis kaga.",60,9,positive,0.8216248154640198,program ngamanin 2 periode gizi kaga gratis kaga,happy,0.8136976361274719
"PENGURUS MBG MEMBANGUN BISNIS JUAL AYAM POTONG, BUKA BISNIS JUAL BUAH, SEWA RUMAH MILIK KELUARGANYA😅😅😅
BELANJA AYAM DI KEDAINYA, BELANJA BUAH DI TOKONYA. HASIL KORUPSI DIJADIKAN MODAL BISNIS.",0,2 months ago,@balenasu,"pengurus mbg membangun bisnis jual ayam potong, buka bisnis jual buah, sewa rumah milik keluarganya belanja ayam di kedainya, belanja buah di tokonya. hasil korupsi dijadikan modal bisnis.",188,28,positive,0.5148867964744568,urus mbg bangun bisnis jual ayam potong buka bisnis jual buah sewa rumah milik keluarga belanja ayam kedai belanja buah toko hasil korupsi jadi modal bisnis,anger,0.39872312545776367
"Selalu ngomong soal kebocoran, padahal MBG itu adalah kebocoran yang nyata di buat,😂😂 
Pemerintahan sekarang adalah pemerintahan terlucu yg pernah sy lihat di Indonesia😂😂",0,2 months ago,@farisalisra6220,"selalu ngomong soal kebocoran, padahal mbg itu adalah kebocoran yang nyata di buat, pemerintahan sekarang adalah pemerintahan terlucu yang pernah sy lihat di indonesia",167,24,negative,0.8207546472549438,selalu ngomong soal bocor padahal mbg bocor nyata buat perintah sekarang perintah lucu pernah sy lihat indonesia,anger,0.4662712514400482
"Tau apa sih ahli gizi SPPG MBG? Kalau memang ahli di bidang GIZI, tak kan ada makanan berbau, bahkan busuk. Dan tak kan ada Keracunan Massal.",0,2 months ago,@HafisAlfitoDealova,"tau apa sih ahli gizi satuan pelayanan pemenuhan gizi mbg kalau memang ahli di bidang gizi, tidak kan ada makanan berbau, bahkan busuk. dan tidak kan ada keracunan massal.",171,29,positive,0.6920053362846375,tau apa ahli gizi satu layan penuh gizi mbg memang ahli bidang gizi makan bau bahkan busuk racun massal,anger,0.426561176776886
Semua jika sistem kerjanya benar itu baik ‼️,0,2 months ago,@rengatsaja3-6-9,semua jika sistem kerjanya benar itu baik,41,7,positive,0.9781510829925537,semua sistem kerja benar baik,happy,0.7794597148895264
"Aku ada lihat konten ada kepala sekolah atau ibu guru marah-marah ke ahli gizi SPPG MBG karena kualitas makanan MBG rendah tak memenuhi syarat Gizi Nasional. 

Percuma ada ahli gizi SPPG MBG tapi pengetahuan gizinya rendah atau tidak mengerti tentang gizi.

Nah, jika seperti ini ceritanya, lebih baik donk Puskesmas dan Posyandu dijadikan pengawas lapangan di dapur SPPG-MBG untuk melakukan monitoring rutin dan melekat.",0,2 months ago,@HaroldDomar-r5l,"saya ada lihat konten ada kepala sekolah atau ibu guru marah marah ke ahli gizi satuan pelayanan pemenuhan gizi mbg karena kualitas makanan mbg rendah tidak memenuhi syarat gizi nasional. percuma ada ahli gizi satuan pelayanan pemenuhan gizi mbg tapi pengetahuan gizinya rendah atau tidak mengerti tentang gizi. nah, jika seperti ini ceritanya, lebih baik donk puskesmas dan posyandu dijadikan pengawas lapangan di dapur satuan pelayanan pemenuhan gizi mbg untuk melakukan monitoring rutin dan melekat.",502,75,negative,0.9948710203170776,lihat konten kepala sekolah ibu guru marah marah ahli gizi satu layan penuh gizi mbg kualitas makan mbg rendah penuh syarat gizi nasional percuma ahli gizi satu layan penuh gizi mbg tahu gizi rendah erti gizi nah cerita lebih baik donk puskesmas posyandu jadi awas lapang dapur satu layan penuh gizi mbg laku monitoring rutin lekat,anger,0.7273221015930176
"klau program ini emang bisa menggerakkan ekonomi (paling ga untk jangka pendek) mestinya program ini profit oriented, bukan charity. 
Klau narasi-nya untk mnciptakan generasi yg sehat dan produktif dlam jngka panjang, mnurut gw pribadi ini gambling. Aplgi kalau praktek yg dipakai sperti sekarang. 
Apa iya di masa depan bisa tercipta generasi yg produktif, kalau menu mknanan-nya aja masih bnyak yg amburadul?",0,2 months ago,@zayne_rhea,"kalau program ini memang bisa menggerakkan ekonomi paling tidak untk jangka pendek mestinya program ini profit oriented, bukan charity. kalau narasi nya untk mnciptakan generasi yang sehat dan produktif dlam jngka panjang, mnurut saya pribadi ini gambling. aplgi kalau praktik yang dipakai sperti sekarang. apa iya di masa depan bisa tercipta generasi yang produktif, kalau menu mknanan nya aja masih bnyak yang amburadul",421,63,negative,0.9844992756843567,program memang gerak ekonomi paling untk jangka pendek mesti program profit oriented bukan charity narasi untk mnciptakan generasi sehat produktif dlam jngka panjang mnurut pribadi gambling aplgi praktik pakai sperti sekarang apa iya masa depan cipta generasi produktif menu mknanan bnyak amburadul,anger,0.35149654746055603
"Aslinya MBG di khususkan hanya untuk anak SD atau MI aja,,karena anak2 ini dalam proses perkembangan,bukan SMP SMA juga,mereka sudah besar dan semua makanan di gas dari seblak dll mereka udah tau gizi mana yg di butuhkan,ibarat kurang gizi,anak SMP SMA udah bisa ngerti mereka kurang gizi atau GK nya itu dah pilihan mereka andaikan ortu GK mampu mereka udah bisa belajar usaha untuk memenuhi gizinya ,sedangkan anak SD sederajat mereka butuh perhatian khusus,,kalau anak TK biasnya udah ada makan di sekolah di Potong lewat SPP perbulan ,,mungkin bnyak yg bilang MBG GK perlu,karena ladang korup ,itu fakta,tetapi percayalah ada orang yg bahagia walau cuma dapat nasi lauk lele dapat buah segigit dan kadang dapat susu ,,makanan gituan mampu bikin dan beli sendiri,itu kata mereka yg mampu,,ada tetanggaku anaknya 5 ,dia cerita seneng banget ada MBG ,bahkan anaknya antusias ceritain tiap hari dapat makan apa,,sumpah dalam hati kadang tersenyum bahagia dengar mereka cerita ,memang ya MBG itu kadang GK berguna bagi yg mampu tetapi bagi yg sangat membutuhkan sangat berguna sekali ,,walau gara2 MBG harga bahan pangan ikut naik,contoh nyata di daerahku dulu sebelum ada MBG harga ayam naik turun di harga 25-34 naik turun ,tergantung hari2 atau stok ayam di broker,lah sekarang semenjak ada MBG harga ayam stabil di harga 37-40 ,,tetapi tahun ini lah bulan puasa harga tetap stabil,walau bnyak tidak suka dg pak Prabowo,tetapi ku akui bulan puasa inilah GK ada nik gila2 an dari cabe ayam dan barang pasar lain",0,2 months ago,@ombayuofficial,"aslinya mbg di khususkan hanya untuk anak sd atau mi aja,,karena anak2 ini dalam proses perkembangan,bukan smp sma juga,mereka sudah besar dan semua makanan di gas dari seblak dll mereka sudah tau gizi mana yang di butuhkan,ibarat kurang gizi,anak smp sma sudah bisa ngerti mereka kurang gizi atau tidak nya itu dah pilihan mereka andaikan ortu tidak mampu mereka sudah bisa belajar usaha untuk memenuhi gizinya ,sedangkan anak sd sederajat mereka butuh perhatian khusus,,kalau anak tk biasnya sudah ada makan di sekolah di potong lewat spp perbulan ,,mungkin bnyak yang bilang mbg tidak perlu,karena ladang korup ,itu fakta,tetapi percayalah ada orang yang bahagia walau cuma dapat nasi lauk lele dapat buah segigit dan kadang dapat susu ,,makanan gituan mampu bikin dan beli sendiri,itu kata mereka yang mampu,,ada tetanggaku anaknya 5 ,dia cerita seneng banget ada mbg ,bahkan anaknya antusias ceritain tiap hari dapat makan apa,,sumpah dalam hati kadang tersenyum bahagia dengar mereka cerita ,memang ya mbg itu kadang tidak berguna bagi yang mampu tetapi bagi yang sangat membutuhkan sangat berguna sekali ,,walau gara2 mbg harga bahan pangan ikut naik,contoh nyata di daerahku dulu sebelum ada mbg harga ayam naik turun di harga 25 34 naik turun ,tergantung hari2 atau stok ayam di broker,lah sekarang semenjak ada mbg harga ayam stabil di harga 37 40 ,,tetapi tahun ini lah bulan puasa harga tetap stabil,walau bnyak tidak suka dengan bapak prabowo,tetapi ku akui bulan puasa inilah tidak ada nik gila2 an dari cabe ayam dan barang pasar lain",1549,246,positive,0.9919117093086243,asli mbg khusus anak sd mi aja karena anak2 proses kembang bukan smp sma juga mereka besar semua makan gas seblak tau gizi mana butuh ibarat kurang gizi anak smp sma ngerti kurang gizi dah pilih andai ortu mampu ajar usaha penuh gizi sedang anak sd derajat butuh perhati khusus kalau anak tk bias makan sekolah potong lewat spp bulan mungkin bnyak bilang mbg perlu karena ladang korup itu fakta tetapi percaya orang bahagia cuma nasi lauk lele buah gigit kadang susu makan gituan mampu bikin beli sendiri itu kata mampu ada tetangga anak 5 dia cerita neng banget mbg bahkan anak antusias ceritain tiap hari makan apa sumpah hati kadang senyum bahagia dengar cerita memang mbg kadang guna mampu sangat butuh sangat guna sekali walau gara2 mbg harga bahan pangan ikut naik contoh nyata daerah dulu mbg harga ayam naik turun harga 25 34 naik turun gantung hari2 stok ayam broker lah sekarang semenjak mbg harga ayam stabil harga 37 40 tetapi tahun bulan puasa harga tetap stabil walau bnyak suka bapak prabowo tetapi ku aku bulan puasa ini nik gila2 an cabe ayam barang pasar,happy,0.6309489011764526
